itemId,category,name,brandName,url,price,averageRating,totalReviews,retrievedDate
418420664,beli-harddisk-eksternal,FLASHDISK TOSHIBA 32GB MURAH,No Brand,https://www.lazada.co.id/products/flashdisk-toshiba-32gb-murah-i418420664-s471367851.html?search=1,35200,5,1,2019-10-02
418562944,beli-harddisk-eksternal,E-ERA 15.6 Inci Ultra Slim Laptop HD Diaktifkan Kamera Wifi Notebook Bluetooth,empireera,https://www.lazada.co.id/products/e-era-156-inci-ultra-slim-laptop-hd-diaktifkan-kamera-wifi-notebook-bluetooth-i418562944-s471453931.html?search=1,4518000,4,3,2019-10-02
418719258,beli-harddisk-eksternal,TCL TV LED 29 Inch L29D2950 Garansi Resmi,TCL,https://www.lazada.co.id/products/tcl-tv-led-29-inch-l29d2950-garansi-resmi-i418719258-s471906698.html?search=1,1449000,4,28,2019-10-02
418732859,beli-harddisk-eksternal,SS Flashdisk HP 64GB v250w / USB Flashdisk 64 GB / Flash Disk Flash Drive,SS,https://www.lazada.co.id/products/ss-flashdisk-hp-64gb-v250w-usb-flashdisk-64-gb-flash-disk-flash-drive-i418732859-s472084115.html?search=1,33000,4,373,2019-10-02
418969127,beli-harddisk-eksternal,"WD Elements 2.5"" 1TB Hitam",Western Digital,https://www.lazada.co.id/products/wd-elements-25-1tb-hitam-i418969127-s472377930.html?search=1,729000,5,1,2019-10-02
419055798,beli-harddisk-eksternal,SanDisk CZ33 Usb Kecil Memori USB 8 GB 16 GB 32 GB 64 GB USB2.0 Memori Drive Flash,SanDisk,https://www.lazada.co.id/products/sandisk-cz33-usb-kecil-memori-usb-8-gb-16-gb-32-gb-64-gb-usb20-memori-drive-flash-i419055798-s472603713.html?search=1,68000,5,2,2019-10-02
419078113,beli-harddisk-eksternal,LED TV TRISONIC Layar 19 inch Bisa TV dan Monitor Garansi Resmi 1 TH,Trisonic,https://www.lazada.co.id/products/led-tv-trisonic-layar-19-inch-bisa-tv-dan-monitor-garansi-resmi-1-th-i419078113-s472640957.html?search=1,855000,4,34,2019-10-02
419082072,beli-harddisk-eksternal,VITRON LED TV Layar 15 inch BISA TV & MONITOR,Vitron,https://www.lazada.co.id/products/vitron-led-tv-layar-15-inch-bisa-tv-monitor-i419082072-s472653269.html?search=1,699000,4,13,2019-10-02
419313878,beli-harddisk-eksternal," Lenovo Ideapad IP330 - Laptop - Black [N4000/ 14 Inch/ 4GB/ 500GB/ DVDRW/ Win10]",Lenovo,https://www.lazada.co.id/products/lenovo-ideapad-ip330-laptop-black-n4000-14-inch-4gb-500gb-dvdrw-win10-i419313878-s473150296.html?search=1,4150000,5,1,2019-10-02
419320884,beli-harddisk-eksternal,[GRATIS ONGKIR] TCL LED TV 32 inch- HD -HDMI/USB-Headphone (model 32B3),TCL,https://www.lazada.co.id/products/gratis-ongkir-tcl-led-tv-32-inch-hd-hdmiusb-headphone-model-32b3-i419320884-s473603617.html?search=1,1799000,4,564,2019-10-02
419334389,beli-harddisk-eksternal,Lampu Mitsuyama Stick and Klik 10watt TOKO BAQI 1908,No Brand,https://www.lazada.co.id/products/lampu-mitsuyama-stick-and-klik-10watt-toko-baqi-1908-i419334389-s473315479.html?search=1,10999,4,23,2019-10-02
419590895,beli-harddisk-eksternal,Lexar® High-Performance 633x microSDHC™/microSDXC™ UHS-I cards - 32 GB up to 95MB/s read,Lexar,https://www.lazada.co.id/products/lexar-high-performance-633x-microsdhcmicrosdxc-uhs-i-cards-32-gb-up-to-95mbs-read-i419590895-s473605032.html?search=1,79000,4,785,2019-10-02
419593970,beli-harddisk-eksternal,"Lexar® High-Performance 633x microSDHC™/microSDXC™ UHS-I cards - 64 GB up to 95MB/s read, 45 MB/s write",Lexar,https://www.lazada.co.id/products/lexar-high-performance-633x-microsdhcmicrosdxc-uhs-i-cards-64-gb-up-to-95mbs-read-45-mbs-write-i419593970-s473593595.html?search=1,208000,4,82,2019-10-02
419595848,beli-harddisk-eksternal,Lexar® High-Performance 633x microSDHC™/microSDXC™ UHS-I cards - 16 GB up to 95MB/s read,Lexar,https://www.lazada.co.id/products/lexar-high-performance-633x-microsdhcmicrosdxc-uhs-i-cards-16-gb-up-to-95mbs-read-i419595848-s473589907.html?search=1,53000,4,55,2019-10-02
419599751,beli-harddisk-eksternal,Lexar® JumpDrive® S57 USB 3.0 Flash Drive - 64 GB,Lexar,https://www.lazada.co.id/products/lexar-jumpdrive-s57-usb-30-flash-drive-64-gb-i419599751-s473600353.html?search=1,189300,4,1,2019-10-02
419600,beli-harddisk-eksternal,Transcend External Harddisk StoreJet 25A3 - 1Tb - MAC Support - Hitam,Transcend,https://www.lazada.co.id/products/transcend-external-harddisk-storejet-25a3-1tb-mac-support-hitam-i419600-s511077.html?search=1,950000,5,1,2019-10-02
419603247,beli-harddisk-eksternal,Lexar® JumpDrive® S57 USB 3.0 Flash Drive - 32 GB,Lexar,https://www.lazada.co.id/products/lexar-jumpdrive-s57-usb-30-flash-drive-32-gb-i419603247-s473602130.html?search=1,99000,5,6,2019-10-02
419634630,beli-harddisk-eksternal,Portable Slim 2.5 HDD Lampirkan USB 2.0 Hard Disk Eksternal Case,None,https://www.lazada.co.id/products/portable-slim-25-hdd-lampirkan-usb-20-hard-disk-eksternal-case-i419634630-s473663793.html?search=1,53000,3,2,2019-10-02
419644302,beli-harddisk-eksternal,Flashdisk Murottal Premium,V-Gen,https://www.lazada.co.id/products/flashdisk-murottal-premium-i419644302-s473800112.html?search=1,110000,5,1,2019-10-02
419882573,beli-harddisk-eksternal,Sandisk Cruzer Glide Flash Drive CZ600 32GB,SanDisk,https://www.lazada.co.id/products/sandisk-cruzer-glide-flash-drive-cz600-32gb-i419882573-s474389250.html?search=1,70100,5,2,2019-10-02
419907263,beli-harddisk-eksternal,Philips USB Flash Drive Vivid Edition [16GB],Philips,https://www.lazada.co.id/products/philips-usb-flash-drive-vivid-edition-16gb-i419907263-s474243353.html?search=1,80000,5,1,2019-10-02
419945841,beli-harddisk-eksternal,Toshiba USB Flashdisk 16GB Hayabusa Original Garansi Resmi 5 Tahun,Toshiba,https://www.lazada.co.id/products/toshiba-usb-flashdisk-16gb-hayabusa-original-garansi-resmi-5-tahun-i419945841-s474214999.html?search=1,60000,5,1,2019-10-02
419969623,beli-harddisk-eksternal,Uinn Tablet 10.1 Inch Tablet 4 GB Ram GB ROM untuk Android 7.0 Phablet Komputer Tablet,WARM,https://www.lazada.co.id/products/uinn-tablet-101-inch-tablet-4-gb-ram-gb-rom-untuk-android-70-phablet-komputer-tablet-i419969623-s474261713.html?search=1,929000,4,61,2019-10-02
419970560,beli-harddisk-eksternal,Uinn 10.1 Inch Komputer Tablet RAM 4G ROM 64G Dual Kartu Dual Kamera,WARM,https://www.lazada.co.id/products/uinn-101-inch-komputer-tablet-ram-4g-rom-64g-dual-kartu-dual-kamera-i419970560-s474262438.html?search=1,929990,4,285,2019-10-02
420157372,beli-harddisk-eksternal,WD My Passport 1TB Harddisk External USB 3.0 gratis Case Original,WD,https://www.lazada.co.id/products/wd-my-passport-1tb-harddisk-external-usb-30-gratis-case-original-i420157372-s553028618.html?search=1,745000,5,2,2019-10-02
420161890,beli-harddisk-eksternal,Baik Tablet 10.1 Inch Tablet 4 GB Ram GB ROM untuk Android 7.0 Phablet Komputer Tablet,Good Shop,https://www.lazada.co.id/products/baik-tablet-101-inch-tablet-4-gb-ram-gb-rom-untuk-android-70-phablet-komputer-tablet-i420161890-s474593717.html?search=1,929990,4,50,2019-10-02
420171250,beli-harddisk-eksternal,Baik 10.1 Inch Komputer Tablet RAM 4G ROM 64G Dual Kartu Dual Kamera,Good Shop,https://www.lazada.co.id/products/baik-101-inch-komputer-tablet-ram-4g-rom-64g-dual-kartu-dual-kamera-i420171250-s474598230.html?search=1,929000,4,174,2019-10-02
420260722,beli-harddisk-eksternal,"Adata HD710 Pro Harddisk Eksternal 2TB 2.5"" USB3.1 + Gratis  Softcase Harddisk + Otg Usb Reader ",Adata,https://www.lazada.co.id/products/adata-hd710-pro-harddisk-eksternal-2tb-25-usb31-gratis-softcase-harddisk-otg-usb-reader-i420260722-s475006197.html?search=1,1085000,5,1,2019-10-02
420472185,beli-harddisk-eksternal,SanDisk Cruzer Glide 3.0 128GB flashdisk flasdisk - SDCZ600-128G-G35,SanDisk,https://www.lazada.co.id/products/sandisk-cruzer-glide-30-128gb-flashdisk-flasdisk-sdcz600-128g-g35-i420472185-s475241071.html?search=1,231000,5,2,2019-10-02
420507,beli-harddisk-eksternal,Generic Kucing Manis Flash Disk - 8 GB - Kuning Keperakan,Generic,https://www.lazada.co.id/products/generic-kucing-manis-flash-disk-8-gb-kuning-keperakan-i420507-s512292.html?search=1,150000,4,1,2019-10-02
420706583,beli-harddisk-eksternal,Seagate Backup Plus Slim 2TB - Eksternal Hardisk  HDD - HD - Hardisk External 2.5 + Gratis Pouch Harddisk + Otg Mini Reader + Botol Minum Free Pouch + Usb Hub 4Port,Seagate,https://www.lazada.co.id/products/seagate-backup-plus-slim-2tb-eksternal-hardisk-hdd-hd-hardisk-external-25-gratis-pouch-harddisk-otg-mini-reader-botol-minum-free-pouch-usb-hub-4port-i420706583-s475756093.html?search=1,1070000,4,4,2019-10-02
420714490,beli-harddisk-eksternal,ADATA UV240 Flashdisk USB 2.0 - 32GB,Adata,https://www.lazada.co.id/products/adata-uv240-flashdisk-usb-20-32gb-i420714490-s491938861.html?search=1,61000,4,52,2019-10-02
420718977,beli-harddisk-eksternal,OTG Micro USB Adapter Android Robot,Dadidu,https://www.lazada.co.id/products/otg-micro-usb-adapter-android-robot-i420718977-s475949060.html?search=1,4200,5,2,2019-10-02
420796474,beli-harddisk-eksternal,"Eksternal 3 TB Drive HDD Cakram Yang Mudah Dipindahkan Kotak USB 2.0 Laptop Portabel SATA 2.5""",None,https://www.lazada.co.id/products/eksternal-3-tb-drive-hdd-cakram-yang-mudah-dipindahkan-kotak-usb-20-laptop-portabel-sata-25-i420796474-s475726492.html?search=1,53000,1,1,2019-10-02
420810754,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung 43 inch FullHD Flat TV 43N5001,Samsung,https://www.lazada.co.id/products/gratis-ongkir-samsung-43-inch-fullhd-flat-tv-43n5001-i420810754-s475799207.html?search=1,3999000,4,407,2019-10-02
420811731,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung 32 inch HD Flat TV 32N4001,Samsung,https://www.lazada.co.id/products/gratis-ongkir-samsung-32-inch-hd-flat-tv-32n4001-i420811731-s475803027.html?search=1,1849100,4,515,2019-10-02
420903052,beli-harddisk-eksternal,Toshiba Flashdisk Transmemory Hayabusa 32GB Putih,Universal,https://www.lazada.co.id/products/toshiba-flashdisk-transmemory-hayabusa-32gb-putih-i420903052-s475976024.html?search=1,26000,2,1,2019-10-02
420976473,beli-harddisk-eksternal,Hazel - FLASHDISK TOSHIBA 64GB / Flash Disk / Flash Drive Toshiba 64GB,Toshiba,https://www.lazada.co.id/products/hazel-flashdisk-toshiba-64gb-flash-disk-flash-drive-toshiba-64gb-i420976473-s476290954.html?search=1,47020,4,69,2019-10-02
421355228,beli-harddisk-eksternal,Lenovo V110-0WID (AMD A9-9420 - RAM 4GB DDR4 - 500GB - R17M-M1-70-2GB - DOS - 1 year Warranty),Lenovo,https://www.lazada.co.id/products/lenovo-v110-0wid-amd-a9-9420-ram-4gb-ddr4-500gb-r17m-m1-70-2gb-dos-1-year-warranty-i421355228-s476873238.html?search=1,4999000,5,2,2019-10-02
421363590,beli-harddisk-eksternal,[GRATIS ONGKIR] Samsung 49 inch FullHD Flat TV 49N5000,Samsung,https://www.lazada.co.id/products/gratis-ongkir-samsung-49-inch-fullhd-flat-tv-49n5000-i421363590-s477017933.html?search=1,5000000,4,24,2019-10-02
421698655,beli-harddisk-eksternal,"PROMO Lenovo V130-14IGM VGA Intel UHD Graphics600 RAM 4GB bergaransi (free asuransi) BONUS TAS LAPTOP, BISA BANTU INSTALL WINDOWS DAN OFFICE TRAYEL JADI SIAP PAKAI",Lenovo,https://www.lazada.co.id/products/promo-lenovo-v130-14igm-vga-intel-uhd-graphics600-ram-4gb-bergaransi-free-asuransi-bonus-tas-laptop-bisa-bantu-install-windows-dan-office-trayel-jadi-siap-pakai-i421698655-s477600630.html?search=1,3664900,5,1,2019-10-02
421699605,beli-harddisk-eksternal,FlashDisk Kingston DT106 USB 16GB 3.0 - Flash DataTraveler 16 GB,Kingston,https://www.lazada.co.id/products/flashdisk-kingston-dt106-usb-16gb-30-flash-datatraveler-16-gb-i421699605-s477575546.html?search=1,50000,5,1,2019-10-02
421699748,beli-harddisk-eksternal,HP v236w USB Flashdisc 32GB,HP,https://www.lazada.co.id/products/hp-v236w-usb-flashdisc-32gb-i421699748-s477617389.html?search=1,109000,5,4,2019-10-02
421707406,beli-harddisk-eksternal,Transcend StoreJet 25M3 2TB USB 3.0 HDD External,Transcend,https://www.lazada.co.id/products/transcend-storejet-25m3-2tb-usb-30-hdd-external-i421707406-s477513336.html?search=1,1110000,5,3,2019-10-02
421707932,beli-harddisk-eksternal,COOCAA LED TV 24 Inch HD - 24D1A,LED COOCAA,https://www.lazada.co.id/products/coocaa-led-tv-24-inch-hd-24d1a-i421707932-s477685117.html?search=1,1249900,5,2,2019-10-02
421755,beli-harddisk-eksternal,Sony Original USB On-The-Go 16GB - Putih,Sony,https://www.lazada.co.id/products/sony-original-usb-on-the-go-16gb-putih-i421755-s513900.html?search=1,285000,5,1,2019-10-02
421760,beli-harddisk-eksternal,Sony Original USB On-The-Go - 32GB - Putih,Sony,https://www.lazada.co.id/products/sony-original-usb-on-the-go-32gb-putih-i421760-s513905.html?search=1,315000,5,1,2019-10-02
421925893,beli-harddisk-eksternal,Ichiko LED TV 22 inch - USB Plug & Play - HDMI (Model S2219),Ichiko,https://www.lazada.co.id/products/ichiko-led-tv-22-inch-usb-plug-play-hdmi-model-s2219-i421925893-s478149220.html?search=1,850000,4,365,2019-10-02
421926010,beli-harddisk-eksternal,COOCAA LED TV 32 Inch HD Digital - 32A4,LED COOCAA,https://www.lazada.co.id/products/coocaa-led-tv-32-inch-hd-digital-32a4-i421926010-s477685255.html?search=1,1799000,5,2,2019-10-02
421931122,beli-harddisk-eksternal,Toshiba Canvio Basics 1TB - HDD / HD / Hardisk Eksternal - GRATIS Usb Toshiba Original 16Gb + Pouch Hardisk dan Usb OTG Reader Android,Toshiba,https://www.lazada.co.id/products/toshiba-canvio-basics-1tb-hdd-hd-hardisk-eksternal-gratis-usb-toshiba-original-16gb-pouch-hardisk-dan-usb-otg-reader-android-i421931122-s477761086.html?search=1,746000,4,1,2019-10-02
421937863,beli-harddisk-eksternal,FlashDisk Sandisk CZ73 USB 32GB 3.0 - Flash Disk Ultra Flair 32 GB,SanDisk,https://www.lazada.co.id/products/flashdisk-sandisk-cz73-usb-32gb-30-flash-disk-ultra-flair-32-gb-i421937863-s478165018.html?search=1,78000,4,13,2019-10-02
421942862,beli-harddisk-eksternal,ICHIKO LED TV 32 inch (Model S3258V2),Ichiko,https://www.lazada.co.id/products/ichiko-led-tv-32-inch-model-s3258v2-i421942862-s478149275.html?search=1,1549000,4,126,2019-10-02
421961216,beli-harddisk-eksternal,HARDISK EKSTERNAL 1TB 2TB TOSHIBA CONVIO BASIC USB3.0,Toshiba,https://www.lazada.co.id/products/hardisk-eksternal-1tb-2tb-toshiba-convio-basic-usb30-i421961216-s930794621.html?search=1,999000,4,21,2019-10-02
421961766,beli-harddisk-eksternal,FlashDisk Sandisk CZ73 USB 16GB 3.0 - Flash Disk Ultra Flair 16 GB,SanDisk,https://www.lazada.co.id/products/flashdisk-sandisk-cz73-usb-16gb-30-flash-disk-ultra-flair-16-gb-i421961766-s478143983.html?search=1,54000,5,1,2019-10-02
422139033,beli-harddisk-eksternal,10 Pcs 64 MB USB 2.0 Flash Memory Stick Penyimpanan Flashdisk Jempol,No Brand,https://www.lazada.co.id/products/10-pcs-64-mb-usb-20-flash-memory-stick-penyimpanan-flashdisk-jempol-i422139033-s478054262.html?search=1,159600,5,1,2019-10-02
422238981,beli-harddisk-eksternal,Adata UV330 USB3.1 - 32GB,Adata,https://www.lazada.co.id/products/adata-uv330-usb31-32gb-i422238981-s478673161.html?search=1,67000,5,22,2019-10-02
422239722,beli-harddisk-eksternal,Flashdisk SanDisk Cruzer Spark CZ61 USB [32 GB] #Garansi Resmi#,SanDisk,https://www.lazada.co.id/products/flashdisk-sandisk-cruzer-spark-cz61-usb-32-gb-garansi-resmi-i422239722-s478536694.html?search=1,65296,5,2,2019-10-02
422421982,beli-harddisk-eksternal,POLYTRON PMA-9505,Polytron,https://www.lazada.co.id/products/polytron-pma-9505-i422421982-s478612697.html?search=1,808000,5,2,2019-10-02
422443102,beli-harddisk-eksternal,DELL Inspiron 3467 Notebook - Black Processor Core i3-7020U/Memory 4GB/HDD 1TB/VGA OIntel HD Onboard/UBUNTU/ Free Mouse Logitect],Dell,https://www.lazada.co.id/products/dell-inspiron-3467-notebook-black-processor-core-i3-7020umemory-4gbhdd-1tbvga-ointel-hd-onboardubuntu-free-mouse-logitect-i422443102-s478682137.html?search=1,6000000,5,1,2019-10-02
422465174,beli-harddisk-eksternal,Kabel OTG Micro To Female Usb,No Brand,https://www.lazada.co.id/products/kabel-otg-micro-to-female-usb-i422465174-s478735064.html?search=1,8000,4,12,2019-10-02
422473168,beli-harddisk-eksternal,OTG Smart Card Reader Connection Kit USB micro sd Flash disk microsd,No Brand,https://www.lazada.co.id/products/otg-smart-card-reader-connection-kit-usb-micro-sd-flash-disk-microsd-i422473168-s478734117.html?search=1,18000,3,4,2019-10-02
422478026,beli-harddisk-eksternal,ORICO Case External Hardisk SSD Portable 2139U3 2.5 Sata USB 3.0 Enclosure Transparent HDD SSD Case,Orico,https://www.lazada.co.id/products/orico-case-external-hardisk-ssd-portable-2139u3-25-sata-usb-30-enclosure-transparent-hdd-ssd-case-i422478026-s478691110.html?search=1,82000,5,6,2019-10-02
422506912,beli-harddisk-eksternal,Lampu Emergency LUBY L-770C 40 Led Baterai Lithium Tahan Nyala 10 Jam GARANSI RESMI,Luby,https://www.lazada.co.id/products/lampu-emergency-luby-l-770c-40-led-baterai-lithium-tahan-nyala-10-jam-garansi-resmi-i422506912-s479286694.html?search=1,98000,5,1,2019-10-02
423099,beli-harddisk-eksternal,Sandisk Flashdisk USB 3.0 CZ48 - 64 GB -Hitam,SanDisk,https://www.lazada.co.id/products/sandisk-flashdisk-usb-30-cz48-64-gb-hitam-i423099-s515491.html?search=1,146000,5,1,2019-10-02
423326598,beli-harddisk-eksternal,POLYTRON PLD24D9501 TV LED,Polytron,https://www.lazada.co.id/products/polytron-pld24d9501-tv-led-i423326598-s481581336.html?search=1,1465000,5,3,2019-10-02
423335514,beli-harddisk-eksternal,FLASHDISK HP typev245o - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-typev245o-16gb-i423335514-s481592424.html?search=1,60000,5,2,2019-10-02
423340453,beli-harddisk-eksternal,FLASHDISK HP type v250 - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v250-16gb-i423340453-s481588012.html?search=1,60000,3,3,2019-10-02
423340961,beli-harddisk-eksternal,FLASHDISK HP Type V212p - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v212p-32gb-i423340961-s481922025.html?search=1,78900,5,1,2019-10-02
423341849,beli-harddisk-eksternal,FLASHDISK HP type V212b - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v212b-16gb-i423341849-s481767061.html?search=1,56000,5,3,2019-10-02
423343484,beli-harddisk-eksternal,FLASHDISK HP type v245U - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v245u-16gb-i423343484-s481600510.html?search=1,64900,4,7,2019-10-02
423343954,beli-harddisk-eksternal,FLASHDISK HP type V178b - 8gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v178b-8gb-i423343954-s482073388.html?search=1,59800,5,3,2019-10-02
423343959,beli-harddisk-eksternal,FLASHDISK HP type V178b - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v178b-16gb-i423343959-s482108471.html?search=1,64900,5,7,2019-10-02
423348480,beli-harddisk-eksternal,FLASHDISK HP typv245O - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-typv245o-32gb-i423348480-s481600625.html?search=1,86000,5,2,2019-10-02
423349482,beli-harddisk-eksternal,FLASHDISK HP type v250 - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v250-32gb-i423349482-s481620882.html?search=1,78900,5,2,2019-10-02
423349857,beli-harddisk-eksternal,FLASHDISK HP type V212p - 64gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v212p-64gb-i423349857-s481940031.html?search=1,129900,4,1,2019-10-02
423349888,beli-harddisk-eksternal,FLASHDISK HP type v178b - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v178b-32gb-i423349888-s482156039.html?search=1,86000,4,15,2019-10-02
423351490,beli-harddisk-eksternal,FLASHDISK HP type v245O - 8gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v245o-8gb-i423351490-s481608338.html?search=1,54000,5,2,2019-10-02
423352898,beli-harddisk-eksternal,FLASHDISK HP type V178p - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v178p-32gb-i423352898-s482155826.html?search=1,80000,5,12,2019-10-02
423353582,beli-harddisk-eksternal,Logam Flashdisk 128GB 64GB 32GB 16GB 8GB 4GB 2GB 1GB USB Flash Drive Tinggi kecepatan Pendrives USB 2.0 U Stick Thumbdrive,No Brand,https://www.lazada.co.id/products/logam-flashdisk-128gb-64gb-32gb-16gb-8gb-4gb-2gb-1gb-usb-flash-drive-tinggi-kecepatan-pendrives-usb-20-u-stick-thumbdrive-i423353582-s481522725.html?search=1,39977,5,6,2019-10-02
423355886,beli-harddisk-eksternal,FLASHDISK HP type V178p - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v178p-16gb-i423355886-s482163436.html?search=1,64900,4,14,2019-10-02
423400420,beli-harddisk-eksternal,FLASHDISK HP V212p - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-v212p-16gb-i423400420-s481891664.html?search=1,56000,5,6,2019-10-02
423503469,beli-harddisk-eksternal,FLASHDISK HP type v295w - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v295w-32gb-i423503469-s482680236.html?search=1,80000,5,1,2019-10-02
423542414,beli-harddisk-eksternal,FLASHDISK HP type v295w - 64gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v295w-64gb-i423542414-s482679593.html?search=1,133900,5,1,2019-10-02
423558548,beli-harddisk-eksternal,A400 SSD SATA Kingston 120GB BONUS BRACKET,Kingston,https://www.lazada.co.id/products/a400-ssd-sata-kingston-120gb-bonus-bracket-i423558548-s482747191.html?search=1,498000,5,1,2019-10-02
423563807,beli-harddisk-eksternal,FLASHDISK SANDISK ULTRA 64GB PLUS OTG DUAL DRIVE USB 3.0 MICRO OTG,SanDisk,https://www.lazada.co.id/products/flashdisk-sandisk-ultra-64gb-plus-otg-dual-drive-usb-30-micro-otg-i423563807-s482862208.html?search=1,167500,5,1,2019-10-02
423570825,beli-harddisk-eksternal,[Android 9.0 Ready] Xiaomi LED TV 32 inch - Smart TV Android Certified - PatchWall 2.0 (Model : 4A32),Xiaomi,https://www.lazada.co.id/products/android-90-ready-xiaomi-led-tv-32-inch-smart-tv-android-certified-patchwall-20-model-4a32-i423570825-s482881929.html?search=1,1979000,4,183,2019-10-02
423604315,beli-harddisk-eksternal,FLASHDISK HP type v252w - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v252w-16gb-i423604315-s482694148.html?search=1,64900,5,1,2019-10-02
423614760,beli-harddisk-eksternal,SANDISK DUAL DRIVE OTG 32GB FLASHDISK SANDISK FD PLUS OTG MICRO USB,SanDisk,https://www.lazada.co.id/products/sandisk-dual-drive-otg-32gb-flashdisk-sandisk-fd-plus-otg-micro-usb-i423614760-s482857420.html?search=1,95000,5,1,2019-10-02
423615405,beli-harddisk-eksternal,Lenovo Ideapad 330S-14IKB-SYID  (Intel Core i7-8550U - 8GB DDR4 + Intel Optane 16GB - 1TB HDD - AMD RADEON 535 GDDR5 2GB - WIN10 HOME - 14.0 FHD - 2 year warranty - PLATINUM GREY) Thin and Light,Lenovo,https://www.lazada.co.id/products/lenovo-ideapad-330s-14ikb-syid-intel-core-i7-8550u-8gb-ddr4-intel-optane-16gb-1tb-hdd-amd-radeon-535-gddr5-2gb-win10-home-140-fhd-2-year-warranty-platinum-grey-thin-and-light-i423615405-s482726762.html?search=1,12999000,5,1,2019-10-02
423618976,beli-harddisk-eksternal,"Dell Inspiron 5482 [14.0"", Ci5-8265U, 8GB, 256GB, Nvidia 2GB, Windows 10 SL, Grey]",Dell,https://www.lazada.co.id/products/dell-inspiron-5482-140-ci5-8265u-8gb-256gb-nvidia-2gb-windows-10-sl-grey-i423618976-s482943709.html?search=1,13399000,5,1,2019-10-02
423671787,beli-harddisk-eksternal,FLASHDISK HP type v221w - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v221w-16gb-i423671787-s483038790.html?search=1,64900,5,2,2019-10-02
423671990,beli-harddisk-eksternal,Gondrong Flashdisk HP 32GB / Flash Drive HP Original,HP,https://www.lazada.co.id/products/gondrong-flashdisk-hp-32gb-flash-drive-hp-original-i423671990-s483145902.html?search=1,45900,5,1,2019-10-02
423696896,beli-harddisk-eksternal,Dsstyles 2-In-1 USB 3.1 TYPE C/USB 2.0 TF/Micro Pembaca Kartu SD,China OEM,https://www.lazada.co.id/products/dsstyles-2-in-1-usb-31-type-cusb-20-tfmicro-pembaca-kartu-sd-i423696896-s482792928.html?search=1,54000,5,1,2019-10-02
423733609,beli-harddisk-eksternal,Flashdisk HP 32 GB / Flash Drive HP Original,HP,https://www.lazada.co.id/products/flashdisk-hp-32-gb-flash-drive-hp-original-i423733609-s483132906.html?search=1,45000,4,17,2019-10-02
423737377,beli-harddisk-eksternal,FLASHDISK HP type v220w - 16gb,HP,https://www.lazada.co.id/products/flashdisk-hp-type-v220w-16gb-i423737377-s483030815.html?search=1,64900,4,1,2019-10-02
423745534,beli-harddisk-eksternal,Flashdisk HP 64GB / Flash Drive HP - Original,HP,https://www.lazada.co.id/products/flashdisk-hp-64gb-flash-drive-hp-original-i423745534-s483147364.html?search=1,49600,3,2,2019-10-02
423751201,beli-harddisk-eksternal,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 330 -14IKB INTEL 3867U / Windows 10 /  RAM 4 GB DDR4 / 1000 GB HDD / 14 inch / INTEL HD Graphics / IP 330 / 2 Tahun Garansi Resmi Lenovo Indonesia,Lenovo,https://www.lazada.co.id/products/exclusive-promo-laptop-terbaru-lenovo-ideapad-330-14ikb-intel-3867u-windows-10-ram-4-gb-ddr4-1000-gb-hdd-14-inch-intel-hd-graphics-ip-330-2-tahun-garansi-resmi-lenovo-indonesia-i423751201-s482976858.html?search=1,4099000,5,14,2019-10-02
423765304,beli-harddisk-eksternal,FLASHDISK HP USB 3.0 type x730w - 32gb,HP,https://www.lazada.co.id/products/flashdisk-hp-usb-30-type-x730w-32gb-i423765304-s483045765.html?search=1,92000,3,3,2019-10-02
423765470,beli-harddisk-eksternal,Flashdisk HP 16GB / Flash Drive HP Original,HP,https://www.lazada.co.id/products/flashdisk-hp-16gb-flash-drive-hp-original-i423765470-s483136851.html?search=1,40000,5,4,2019-10-02
423768283,beli-harddisk-eksternal,FLASHDISK HP USB 3.0 type x750w - 128gb,HP,https://www.lazada.co.id/products/flashdisk-hp-usb-30-type-x750w-128gb-i423768283-s483045558.html?search=1,289900,1,1,2019-10-02
